aq1201, O_60, 62
aq1201, BTL_103, 62
aq1201, time, 62
aq1201, lat, 62
aq1201, T2_35, 62
aq1201, BO_61, 62
aq1201, O_65, 70
aq1201, CTDOXY_4221, 70
aq1201, S_42, 70
aq1201, S_41, 70
aq1201, dep, 70
aq1201, fWS_973, 70
aq1201, PAR_905, 70
aq1201, lon, 70
aq1201, T_28, 70
aq1201, time2, 70
aq1201, OST_62, 70
aq1201, rFv_971, 70
aq1201, T2_35, 70
aq1201, time, 70
aq1201, lat, 70
aq1201, O_60, 70
aq1201, BO_61, 70
aq1201, ST_70, 70
be1201, NH4_289, 100
be1201, O_65, 108
be1201, ATTN_55, 109
be1201, NO2_284, 100
be1201, S_42, 109
be1201, S_41, 109
be1201, fWS_973, 109
be1201, lon, 109
be1201, T_28, 109
be1201, time2, 109
be1201, NN_285, 100
be1201, NEP_56, 109
be1201, Tr_904, 109
be1201, NO3_282, 100
be1201, ST_70, 109
be1201, DYN_10, 109
be1201, PO4_286, 100
be1201, SI_288, 100
be1201, STH_71, 109
be1201, PAR_905, 109
be1201, lat, 109
be1201, CTDOXY_4221, 107
be1201, OST_62, 108
be1201, dep, 109
be1201, T2_35, 109
be1201, BTL_103, 100
be1201, time, 109
be1201, CTDOST_4220, 107
dy1204, O_65, 53
dy1204, CTDOXY_4221, 53
dy1204, S_42, 53
dy1204, S_41, 53
dy1204, dep, 53
dy1204, fWS_973, 53
dy1204, PAR_905, 53
dy1204, lon, 53
dy1204, T_28, 53
dy1204, time2, 53
dy1204, OST_62, 53
dy1204, rFv_971, 53
dy1204, PAR_916, 53
dy1204, T2_35, 53
dy1204, time, 53
dy1204, lat, 53
dy1204, ST_70, 53
dy1204, NH4_289, 42
dy1204, O_65, 53
dy1204, PAR_916, 53
dy1204, NO2_284, 42
dy1204, S_42, 53
dy1204, S_41, 53
dy1204, fWS_973, 53
dy1204, lon, 53
dy1204, T_28, 53
dy1204, time2, 53
dy1204, BTL_103, 53
dy1204, ST_70, 53
dy1204, time, 53
dy1204, SI_288, 42
dy1204, PAR_905, 53
dy1204, lat, 53
dy1204, CTDOXY_4221, 53
dy1204, OST_62, 53
dy1204, dep, 53
dy1204, rFv_971, 53
dy1204, T2_35, 53
dy1204, NO3_282, 42
dy1204, PO4_286, 42
dy1208, NO2_284, 103
dy1208, NO3_282, 103
dy1208, PO4_286, 103
dy1208, lon, 103
dy1208, time2, 103
dy1208, SI_288, 103
dy1208, depth, 103
dy1208, BTL_103, 103
dy1208, time, 103
dy1208, lat, 103
dy1208, NH4_289, 103
dy1208, CTDOXY_4221, 104
dy1208, S_42, 104
dy1208, PAR_916, 103
dy1208, S_41, 104
dy1208, dep, 104
dy1208, PAR_905, 104
dy1208, lon, 104
dy1208, T_28, 104
dy1208, time2, 104
dy1208, OST_62, 104
dy1208, O_65, 104
dy1208, rFv_971, 103
dy1208, T2_35, 104
dy1208, Chl_933, 104
dy1208, TRN_107, 103
dy1208, time, 104
dy1208, lat, 104
dy1208, Tr_904, 99
dy1208, CTDOST_4220, 104
dy1208, ST_70, 104
dy1208, ATTN_55, 99
nw1201, Trb_980, 46
nw1201, rFv_971, 46
nw1201, S_41, 46
nw1201, dep, 46
nw1201, PAR_905, 46
nw1201, lon, 46
nw1201, T_28, 46
nw1201, time2, 46
nw1201, OST_62, 46
nw1201, O_65, 46
nw1201, PAR_916, 46
nw1201, Tr_904, 46
nw1201, ATTN_55, 46
nw1201, BTL_103, 46
nw1201, time, 46
nw1201, lat, 46
nw1201, ST_70, 46
nw1201, TRN_107, 46
nw1201, Chl_933, 46
nw1201, O_65, 49
nw1201, Trb_980, 49
nw1201, ST_70, 49
nw1201, rFv_971, 49
nw1201, dep, 49
nw1201, S_41, 49
nw1201, PAR_905, 49
nw1201, lon, 49
nw1201, T_28, 49
nw1201, time2, 49
nw1201, OST_62, 49
nw1201, TRN_107, 49
nw1201, PAR_916, 49
nw1201, Tr_904, 49
nw1201, ATTN_55, 49
nw1201, time, 49
nw1201, lat, 49
nw1201, Chl_933, 49
nw1201, TRN_107, 49
nw1201, O_65, 49
nw1201, PAR_916, 49
nw1201, ATTN_55, 49
nw1201, Chl_2933, 49
nw1201, S_41, 49
nw1201, lon, 49
nw1201, T_28, 49
nw1201, time2, 49
nw1201, SI_188, 49
nw1201, Trb_980, 49
nw1201, Fph_907, 49
nw1201, ST_70, 49
nw1201, NH4_189, 49
nw1201, Chl_933, 49
nw1201, PAR_905, 49
nw1201, lat, 49
nw1201, PO4_186, 49
nw1201, NO2_184, 49
nw1201, dep, 49
nw1201, NO3_182, 49
nw1201, OST_62, 49
nw1201, rFv_971, 49
nw1201, Tr_904, 49
nw1201, BTL_103, 49
nw1201, time, 49
nw1202, Trb_980, 59
nw1202, rFv_971, 59
nw1202, S_41, 59
nw1202, dep, 59
nw1202, PAR_905, 59
nw1202, lon, 59
nw1202, T_28, 59
nw1202, time2, 59
nw1202, OST_62, 59
nw1202, O_65, 59
nw1202, PAR_916, 59
nw1202, Tr_904, 59
nw1202, ATTN_55, 59
nw1202, BTL_103, 59
nw1202, time, 59
nw1202, lat, 59
nw1202, ST_70, 59
nw1202, TRN_107, 59
nw1202, Chl_933, 59
nw1202, O_65, 59
nw1202, Trb_980, 59
nw1202, ST_70, 59
nw1202, rFv_971, 59
nw1202, dep, 59
nw1202, S_41, 59
nw1202, PAR_905, 59
nw1202, lon, 59
nw1202, T_28, 59
nw1202, time2, 59
nw1202, OST_62, 59
nw1202, TRN_107, 59
nw1202, PAR_916, 59
nw1202, Tr_904, 59
nw1202, ATTN_55, 59
nw1202, time, 59
nw1202, lat, 59
nw1202, Chl_933, 59
nw1202, TRN_107, 59
nw1202, O_65, 59
nw1202, PAR_916, 59
nw1202, ATTN_55, 59
nw1202, Chl_2933, 59
nw1202, S_41, 59
nw1202, lon, 59
nw1202, T_28, 59
nw1202, time2, 59
nw1202, SI_188, 59
nw1202, Trb_980, 59
nw1202, Fph_907, 59
nw1202, ST_70, 59
nw1202, NH4_189, 59
nw1202, Chl_933, 59
nw1202, PAR_905, 59
nw1202, lat, 59
nw1202, PO4_186, 59
nw1202, NO2_184, 59
nw1202, dep, 59
nw1202, NO3_182, 59
nw1202, OST_62, 59
nw1202, rFv_971, 59
nw1202, Tr_904, 59
nw1202, BTL_103, 59
nw1202, time, 59
aq1301, NH4_289, 45
aq1301, O_65, 45
aq1301, PAR_916, 45
aq1301, NO2+NO3_4229, 45
aq1301, NO2_284, 45
aq1301, S_42, 45
aq1301, S_41, 45
aq1301, fWS_973, 45
aq1301, lon, 45
aq1301, T_28, 45
aq1301, time2, 45
aq1301, BTL_103, 45
aq1301, ST_70, 45
aq1301, time, 45
aq1301, CTDOXY_4221, 45
aq1301, SI_288, 45
aq1301, PAR_905, 45
aq1301, lat, 45
aq1301, dep, 45
aq1301, OST_62, 45
aq1301, rFv_971, 45
aq1301, T2_35, 45
aq1301, NO3_282, 45
aq1301, PO4_286, 45
aq1301, O_65, 54
aq1301, CTDOXY_4221, 54
aq1301, S_42, 54
aq1301, S_41, 54
aq1301, dep, 54
aq1301, fWS_973, 54
aq1301, PAR_905, 54
aq1301, lon, 54
aq1301, T_28, 54
aq1301, time2, 54
aq1301, OST_62, 54
aq1301, rFv_971, 54
aq1301, PAR_916, 54
aq1301, T2_35, 54
aq1301, time, 54
aq1301, lat, 54
aq1301, ST_70, 54
dy1304, S_42, 97
dy1304, PAR_916, 97
dy1304, S_41, 97
dy1304, dep, 97
dy1304, fWS_973, 96
dy1304, PAR_905, 96
dy1304, lon, 97
dy1304, T_28, 97
dy1304, time2, 97
dy1304, OST_62, 97
dy1304, O_65, 97
dy1304, rFv_971, 97
dy1304, T2_35, 97
dy1304, ATTN_55, 97
dy1304, BTL_103, 97
dy1304, time, 97
dy1304, lat, 97
dy1304, Tr_904, 97
dy1304, ST_70, 97
dy1304, TRN_107, 97
dy1304, O_65, 112
dy1304, S_42, 112
dy1304, S_41, 112
dy1304, dep, 112
dy1304, fWS_973, 111
dy1304, PAR_905, 111
dy1304, lon, 112
dy1304, T_28, 112
dy1304, time2, 112
dy1304, OST_62, 112
dy1304, rFv_971, 112
dy1304, PAR_916, 112
dy1304, T2_35, 112
dy1304, ATTN_55, 112
dy1304, TRN_107, 112
dy1304, time, 112
dy1304, lat, 112
dy1304, Tr_904, 112
dy1304, ST_70, 112
dy1304, NO2_284, 94
