hx222, CA3_937, 311
mf9904, S_42, 4
mf9904, S_41, 5
mf9904, dep, 5
mf9904, DYN_10, 5
mf9904, Fch_906, 5
mf9904, PAR_905, 5
mf9904, lon, 5
mf9904, T_28, 5
mf9904, time2, 5
mf9904, ST_70, 5
mf9904, T2_35, 5
mf9904, time, 5
mf9904, lat, 5
mf9904, CA3_937, 5
mf9905, S_42, 30
mf9905, S_41, 30
mf9905, dep, 30
mf9905, DYN_10, 30
mf9905, Fch_906, 30
mf9905, PAR_905, 30
mf9905, lon, 30
mf9905, T_28, 30
mf9905, time2, 30
mf9905, ST_70, 30
mf9905, T2_35, 30
mf9905, time, 30
mf9905, lat, 30
mf9905, CA3_937, 30
mf9906, S_42, 49
mf9906, S_41, 49
mf9906, dep, 51
mf9906, DYN_10, 51
mf9906, Fch_906, 51
mf9906, PAR_905, 51
mf9906, lon, 51
mf9906, T_28, 50
mf9906, time2, 51
mf9906, ST_70, 51
mf9906, T2_35, 51
mf9906, time, 51
mf9906, lat, 51
mf9906, CA3_937, 51
mf9907, S_42, 39
mf9907, S_41, 39
mf9907, ST_70, 39
mf9907, DYN_10, 39
mf9907, Fch_906, 39
mf9907, PAR_905, 39
mf9907, T_28, 39
mf9907, longitude, 39
mf9907, pressure, 39
mf9907, T2_35, 39
mf9907, time2, 39
mf9907, time, 39
mf9907, latitude, 39
mf9907, CA3_937, 39
mf9911, S_42, 86
mf9911, rFv_971, 1
mf9911, S_41, 86
mf9911, dep, 86
mf9911, DYN_10, 1
mf9911, Fch_906, 1
mf9911, PAR_905, 1
mf9911, lon, 86
mf9911, T_28, 86
mf9911, time2, 86
mf9911, ST_70, 86
mf9911, PAR_916, 1
mf9911, T2_35, 86
mf9911, VA3_935, 1
mf9911, time, 86
mf9911, lat, 86
mf9911, CA3_937, 1
mf9912, S_42, 34
mf9912, rFv_971, 1
mf9912, S_41, 34
mf9912, dep, 34
mf9912, DYN_10, 1
mf9912, Fch_906, 1
mf9912, PAR_905, 1
mf9912, lon, 34
mf9912, T_28, 34
mf9912, time2, 34
mf9912, ST_70, 34
mf9912, PAR_916, 1
mf9912, T2_35, 34
mf9912, VA3_935, 1
mf9912, time, 34
mf9912, lat, 34
mf9912, CA3_937, 1
tt9901, S_41, 27
tt9901, ST_70, 27
tt9901, PAR_905, 27
tt9901, T_28, 27
tt9901, longitude, 27
tt9901, depth, 27
tt9901, T2_35, 27
tt9901, time2, 27
tt9901, time, 27
tt9901, latitude, 27
tt9901, S3_44, 27
tt9901, AA3_936, 27
tt9901, Fvt_901, 27
tt9901, VA3_935, 27
w9905b, S_42, 7
w9905b, S_41, 7
w9905b, ST_70, 7
w9905b, DYN_10, 7
w9905b, Fch_906, 7
